"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,0,8414240,0.0410742496050553,0.050504322007382,0.0030428167789611,0.00555555555555556,5064,95,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.040582878413164,0.0493679574448751,0.0030928170339427,0.00546899973479341,47026208,0.111969111969112,0.0651601731601732,0.0150375939849624,0.00588235294117647,1295,22,0.0572071120625403,0.0632603894896635,57745,0.00170386769335749,0.00224687516647616,57745,0.0584082772027675,0.0633020598801328,0.00199633340385255,0.00232661676061973
"2","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,0,8414240,0.0410742496050553,0.050504322007382,0.0030428167789611,0.00555555555555556,5064,95,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.040582878413164,0.0493679574448751,0.0030928170339427,0.00546899973479341,47026208,0.111969111969112,0.0651601731601732,0.0150375939849624,0.00588235294117647,1295,22,0.0572071120625403,0.0632603894896635,57745,0.00170386769335749,0.00224687516647616,57745,0.0584082772027675,0.0633020598801328,0.00199633340385255,0.00232661676061973
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,0,8414240,0.0410742496050553,0.050504322007382,0.0030428167789611,0.00555555555555556,5064,95,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.040582878413164,0.0493679574448751,0.0030928170339427,0.00546899973479341,47026208,0.111969111969112,0.0651601731601732,0.0150375939849624,0.00588235294117647,1295,22,0.0572071120625403,0.0632603894896635,57745,0.00170386769335749,0.00224687516647616,57745,0.0584082772027675,0.0633020598801328,0.00199633340385255,0.00232661676061973
"4","ES","ESAN","ESMA",1661785,0.0679611650485437,0.0466666666666667,0.00970873786407767,0.00666666666666667,103,3,8414240,0.0410742496050553,0.050504322007382,0.0030428167789611,0.00555555555555556,5064,95,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.040582878413164,0.0493679574448751,0.0030928170339427,0.00546899973479341,47026208,0.111969111969112,0.0651601731601732,0.0150375939849624,0.00588235294117647,1295,22,0.0572071120625403,0.0632603894896635,57745,0.00170386769335749,0.00224687516647616,57745,0.0584082772027675,0.0633020598801328,0.00199633340385255,0.00232661676061973
"5","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,0,8414240,0.0410742496050553,0.050504322007382,0.0030428167789611,0.00555555555555556,5064,95,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.040582878413164,0.0493679574448751,0.0030928170339427,0.00546899973479341,47026208,0.111969111969112,0.0651601731601732,0.0150375939849624,0.00588235294117647,1295,22,0.0572071120625403,0.0632603894896635,57745,0.00170386769335749,0.00224687516647616,57745,0.0584082772027675,0.0633020598801328,0.00199633340385255,0.00232661676061973
"6","ES","ESAN","ESCA",1240155,0,0,NA,NA,20,1,8414240,0.0410742496050553,0.050504322007382,0.0030428167789611,0.00555555555555556,5064,95,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.040582878413164,0.0493679574448751,0.0030928170339427,0.00546899973479341,47026208,0.111969111969112,0.0651601731601732,0.0150375939849624,0.00588235294117647,1295,22,0.0572071120625403,0.0632603894896635,57745,0.00170386769335749,0.00224687516647616,57745,0.0584082772027675,0.0633020598801328,0.00199633340385255,0.00232661676061973
"7","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,0,8414240,0.0410742496050553,0.050504322007382,0.0030428167789611,0.00555555555555556,5064,95,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.040582878413164,0.0493679574448751,0.0030928170339427,0.00546899973479341,47026208,0.111969111969112,0.0651601731601732,0.0150375939849624,0.00588235294117647,1295,22,0.0572071120625403,0.0632603894896635,57745,0.00170386769335749,0.00224687516647616,57745,0.0584082772027675,0.0633020598801328,0.00199633340385255,0.00232661676061973
"8","ES","ESAN","ESSE",1942389,0.0125,0.0125,0,0,80,1,8414240,0.0410742496050553,0.050504322007382,0.0030428167789611,0.00555555555555556,5064,95,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.040582878413164,0.0493679574448751,0.0030928170339427,0.00546899973479341,47026208,0.111969111969112,0.0651601731601732,0.0150375939849624,0.00588235294117647,1295,22,0.0572071120625403,0.0632603894896635,57745,0.00170386769335749,0.00224687516647616,57745,0.0584082772027675,0.0633020598801328,0.00199633340385255,0.00232661676061973
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,0,1319291,0.0531914893617021,0.0815651015651016,0.000667556742323097,4e-04,1598,26,0.238522628218001,0.125817547761725,0,0,102,102,0.0643113576930801,0.084220248336899,0.000627503337783712,0.000376,47026208,0.111969111969112,0.0651601731601732,0.0150375939849624,0.00588235294117647,1295,22,0.0572071120625403,0.0632603894896635,57745,0.00170386769335749,0.00224687516647616,57745,0.0584082772027675,0.0633020598801328,0.00199633340385255,0.00232661676061973
"10","ES","ESAR","ESZ",964693,0.288461538461538,0.15,0,0,52,2,1319291,0.0531914893617021,0.0815651015651016,0.000667556742323097,4e-04,1598,26,0.238522628218001,0.125817547761725,0,0,102,102,0.0643113576930801,0.084220248336899,0.000627503337783712,0.000376,47026208,0.111969111969112,0.0651601731601732,0.0150375939849624,0.00588235294117647,1295,22,0.0572071120625403,0.0632603894896635,57745,0.00170386769335749,0.00224687516647616,57745,0.0584082772027675,0.0633020598801328,0.00199633340385255,0.00232661676061973
