Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Recovered,Fatalities,RecentCases,StillSick,Tested,Positive,Hospital,Severe,ICU,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/04/28,"South Korea",KR,,,,50,1,,,,,,,,,,,,,world-g-sheet,,
2020/06/03,"South Korea",KR,Gyeonggido,KR41,en,2,0,0,,,,,,,,,Y,N,N,limesurvey-13014,t7y23i11vfkazb5kdd,
2020/06/06,"South Korea",KR,Gyeonggido,KR41,en,12,1,0,,,,,,,,,Y,N,N,limesurvey-13873,yiyvc2k7xrkb34ywgt,
2020/06/10,"South Korea",KR,Gyeonggido,KR41,en,9,976,682,,,,,,,,,N,N,N,limesurvey-15153,kg9cgbrswykb9fzg47,
2020/06/14,"South Korea",KR,Gyeonggido,KR41,en,10,1037,712,,,,,,,,,N,N,N,limesurvey-16090,kg9cgbrswykb9fzg47,
2020/06/16,"South Korea",KR,Gyeonggido,KR41,en,10,1050,718,,,,,,,,,N,N,N,limesurvey-16520,yiyvc2k7xrkb34ywgt,
2020/07/05,"South Korea",KR,Gyeonggido,KR41,en,10,1278,1013,,,,,,,,,N,N,N,limesurvey-22766,kg9cgbrswykb9fzg47,
2020/07/12,"South Korea",KR,Gyeonggido,KR41,en,10,1341,1096,,,,,,,,,N,N,N,limesurvey-23494,yiyvc2k7xrkb34ywgt,
