"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","US","USAK",731545,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0281883387882778,2397,0,0,0.03442186089215,0
"2","US","USAL",4903185,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0281883387882778,2397,0,0,0.03442186089215,0
"3","US","USAR",3017825,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0281883387882778,2397,0,0,0.03442186089215,0
"4","US","USAZ",7278717,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0281883387882778,2397,0,0,0.03442186089215,0
"5","US","USCA",39512223,0,0,NA,NA,643,11,0,0,NA,NA,328300544,0.119318181818182,NA,176,3,0.0281883387882778,2397,0,0,0.03442186089215,0
"6","US","USCO",5758736,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0281883387882778,2397,0,0,0.03442186089215,0
"7","US","USCT",3565287,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0281883387882778,2397,0,0,0.03442186089215,0
"8","US","USDC",705749,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0281883387882778,2397,0,0,0.03442186089215,0
"9","US","USDE",973764,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0281883387882778,2397,0,0,0.03442186089215,0
"10","US","USFL",21477737,0.016,0.04,NA,NA,125,2,0.016,0.04,NA,NA,328300544,0.119318181818182,NA,176,3,0.0281883387882778,2397,0,0,0.03442186089215,0
"11","US","USGA",10617423,0,0,NA,NA,100,1,0,0,NA,NA,328300544,0.119318181818182,NA,176,3,0.0281883387882778,2397,0,0,0.03442186089215,0
"12","US","USHI",1415872,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0281883387882778,2397,0,0,0.03442186089215,0
"13","US","USIA",3155070,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0281883387882778,2397,0,0,0.03442186089215,0
"14","US","USID",1787065,NA,NA,NA,NA,0,0,NA,NA,NA,NA,328300544,0.119318181818182,NA,176,3,0.0281883387882778,2397,0,0,0.03442186089215,0
"15","US","USIL",12671821,0.0482758620689655,0.0422222222222222,NA,NA,290,6,0.0482758620689655,0.0422222222222222,NA,NA,328300544,0.119318181818182,NA,176,3,0.0281883387882778,2397,0,0,0.03442186089215,0
