"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,NA,NA,30,NA,NA,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"2","PT","PT02",152758,NA,NA,0,NA,NA,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"3","PT","PT03",848185,0,0,100,0,0,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"4","PT","PT04",136252,NA,NA,0,NA,NA,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"5","PT","PT05",196264,NA,NA,0,NA,NA,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"6","PT","PT06",430104,NA,NA,20,NA,NA,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"7","PT","PT07",166706,NA,NA,0,NA,NA,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"8","PT","PT08",451006,NA,NA,0,NA,NA,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"9","PT","PT09",160939,NA,NA,0,NA,NA,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"10","PT","PT10",470930,0.08,0.08,50,0.08,0.08,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"11","PT","PT11",2250533,0.0198412698412698,0.0193333333333333,252,0.0198412698412698,0.0193333333333333,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"12","PT","PT12",118506,NA,NA,0,NA,NA,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"13","PT","PT13",1817117,NA,NA,133,NA,NA,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"14","PT","PT14",453638,NA,NA,0,NA,NA,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"15","PT","PT15",851258,NA,NA,0,NA,NA,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"16","PT","PT16",244836,NA,NA,0,NA,NA,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"17","PT","PT17",206661,NA,NA,0,NA,NA,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"18","PT","PT18",377653,NA,NA,20,NA,NA,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"19","PT","PT20",245766,NA,NA,0,NA,NA,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
"20","PT","PT30",267785,NA,NA,0,NA,NA,10561097,NA,NA,300,0.0230632915457442,0.0227430560847083,402,NA,NA
