"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0,0,100,0,0,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"2","PT","PT02",152758,NA,NA,0,NA,NA,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"3","PT","PT03",848185,0,0,100,0,0,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"4","PT","PT04",136252,NA,NA,0,NA,NA,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"5","PT","PT05",196264,0,0,40,0,0,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"6","PT","PT06",430104,0.04,0.04,100,0.04,0.04,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"7","PT","PT07",166706,NA,NA,0,NA,NA,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"8","PT","PT08",451006,0,0,60,0,0,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"9","PT","PT09",160939,0.05,0.05,100,0.05,0.05,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"10","PT","PT10",470930,0,0,100,0,0,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"11","PT","PT11",2250533,0,0,310,0,0,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"12","PT","PT12",118506,NA,NA,0,NA,NA,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"13","PT","PT13",1817117,0.0148148148148148,0.015,270,0.0148148148148148,0.015,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"14","PT","PT14",453638,0.0138888888888889,0.0227272727272727,72,0.0138888888888889,0.0227272727272727,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"15","PT","PT15",851258,0,0,113,0,0,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"16","PT","PT16",244836,0,0,50,0,0,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"17","PT","PT17",206661,NA,NA,0,NA,NA,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"18","PT","PT18",377653,0,0,60,0,0,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"19","PT","PT20",245766,NA,NA,0,NA,NA,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
"20","PT","PT30",267785,0,0,40,0,0,10561097,0.00925925925925926,0.00909090909090909,1080,0.00613269794220175,0.00658851142147448,1515,0.00743392577357829,0.00762997172320449
