"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,NA,NA,0,0,0.0405408437483762,2366,0.0089650395626784,2346,0.0405408437483762,0.0089650395626784
"15","BR","BRPA",8175113,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,NA,NA,0,0,0.0405408437483762,2366,0.0089650395626784,2346,0.0405408437483762,0.0089650395626784
"16","BR","BRPB",3972202,0.0133333333333333,0.0133333333333333,0,0,150,1,0.0133333333333333,0.0133333333333333,0,0,204453710,NA,NA,0,0,0.0405408437483762,2366,0.0089650395626784,2346,0.0405408437483762,0.0089650395626784
"17","BR","BRPE",9345173,0.05,0.05,0,0,120,1,0.05,0.05,0,0,204453710,NA,NA,0,0,0.0405408437483762,2366,0.0089650395626784,2346,0.0405408437483762,0.0089650395626784
"18","BR","BRPI",3204028,0,0,0.25,0.25,4,1,0,0,0.25,0.25,204453710,NA,NA,0,0,0.0405408437483762,2366,0.0089650395626784,2346,0.0405408437483762,0.0089650395626784
"19","BR","BRPR",11163018,0.0303030303030303,0.0611428571428571,0,0,132,5,0.0303030303030303,0.0611428571428571,0,0,204453710,NA,NA,0,0,0.0405408437483762,2366,0.0089650395626784,2346,0.0405408437483762,0.0089650395626784
"20","BR","BRRJ",16550024,0.05,0.0333333333333333,0,0,200,2,0.05,0.0333333333333333,0,0,204453710,NA,NA,0,0,0.0405408437483762,2366,0.0089650395626784,2346,0.0405408437483762,0.0089650395626784
"21","BR","BRRN",3442175,0.08,0.08,0,0,100,1,0.08,0.08,0,0,204453710,NA,NA,0,0,0.0405408437483762,2366,0.0089650395626784,2346,0.0405408437483762,0.0089650395626784
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,NA,NA,0,0,0.0405408437483762,2366,0.0089650395626784,2346,0.0405408437483762,0.0089650395626784
"23","BR","BRRR",505665,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,NA,NA,0,0,0.0405408437483762,2366,0.0089650395626784,2346,0.0405408437483762,0.0089650395626784
"24","BR","BRRS",11247972,0,0,NA,NA,20,1,0,0,NA,NA,204453710,NA,NA,0,0,0.0405408437483762,2366,0.0089650395626784,2346,0.0405408437483762,0.0089650395626784
"25","BR","BRSC",6819190,0,0,0,0,20,1,0,0,0,0,204453710,NA,NA,0,0,0.0405408437483762,2366,0.0089650395626784,2346,0.0405408437483762,0.0089650395626784
"26","BR","BRSE",2242937,0.075,0.075,0.015,0.015,200,1,0.075,0.075,0.015,0.015,204453710,NA,NA,0,0,0.0405408437483762,2366,0.0089650395626784,2346,0.0405408437483762,0.0089650395626784
"27","BR","BRSP",44396484,0.0275,0.0469975211806895,0.00625,0.0178643578643579,800,12,0.0275,0.0469975211806895,0.00625,0.0178643578643579,204453710,NA,NA,0,0,0.0405408437483762,2366,0.0089650395626784,2346,0.0405408437483762,0.0089650395626784
"28","BR","BRTO",1515126,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,NA,NA,0,0,0.0405408437483762,2366,0.0089650395626784,2346,0.0405408437483762,0.0089650395626784
