"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"1","PT","PT01",714200,0,0,0,0,30,1,0,0,0,0,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"2","PT","PT02",152758,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"3","PT","PT03",848185,0,0,0,0,270,4,0,0,0,0,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"4","PT","PT04",136252,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"5","PT","PT05",196264,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"6","PT","PT06",430104,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"7","PT","PT07",166706,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"8","PT","PT08",451006,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"9","PT","PT09",160939,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"10","PT","PT10",470930,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"11","PT","PT11",2250533,0.0147058823529412,0.00625,0.00662251655629139,0.1275,340,8,0.0147058823529412,0.00625,0.00662251655629139,0.1275,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"12","PT","PT12",118506,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"13","PT","PT13",1817117,0.05,0.05,0,0,80,1,0.05,0.05,0,0,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"14","PT","PT14",453638,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"15","PT","PT15",851258,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"16","PT","PT16",244836,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"17","PT","PT17",206661,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"18","PT","PT18",377653,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"19","PT","PT20",245766,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
"20","PT","PT30",267785,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.1,NA,200,2,0.0220161905795278,720,0.00264726454684209,720,0.0389691926274565,0.00207177225405033
