"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","PT","PT01",714200,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"2","PT","PT02",152758,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"3","PT","PT03",848185,0.00254777070063694,0.00291666666666667,NA,NA,785,12,0.00254777070063694,0.00291666666666667,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"4","PT","PT04",136252,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"5","PT","PT05",196264,0,0,NA,NA,40,1,0,0,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"6","PT","PT06",430104,0.04,0.04,NA,NA,100,1,0.04,0.04,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"7","PT","PT07",166706,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"8","PT","PT08",451006,0,0,NA,NA,250,6,0,0,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"9","PT","PT09",160939,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"10","PT","PT10",470930,0,0,NA,NA,220,4,0,0,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"11","PT","PT11",2250533,0.00333333333333333,0.00333333333333333,NA,NA,300,6,0.00333333333333333,0.00333333333333333,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"12","PT","PT12",118506,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"13","PT","PT13",1817117,0.00906344410876133,0.01,NA,NA,662,8,0.00906344410876133,0.01,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"14","PT","PT14",453638,0,0,NA,NA,50,1,0,0,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"15","PT","PT15",851258,0,0,NA,NA,113,2,0,0,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"16","PT","PT16",244836,0,0,NA,NA,50,1,0,0,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"17","PT","PT17",206661,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"18","PT","PT18",377653,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"19","PT","PT20",245766,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
"20","PT","PT30",267785,0,0,NA,NA,50,1,0,0,NA,NA,10561097,0.0133333333333333,0.0142857142857143,NA,NA,750,7,0.00523280077401989,0.00547607623201608,2620,0,0,0,0.00703558991926769,0.0074366781727501,0,0
