"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESAL",716820,0,0,0,0,20,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.204327253481775,0.204327253481775,0.0225931246185629,0.0225931246185629,47026208,0.05,0.05,0,0,100,0.204327253481775,0.204327253481775,100,0.0225931246185629,0.0225931246185629,100,0.127163626740887,0.127163626740887,0.0112965623092815,0.0112965623092815
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.204327253481775,0.204327253481775,0.0225931246185629,0.0225931246185629,47026208,0.05,0.05,0,0,100,0.204327253481775,0.204327253481775,100,0.0225931246185629,0.0225931246185629,100,0.127163626740887,0.127163626740887,0.0112965623092815,0.0112965623092815
"3","ES","ESAN","ESGR",914678,0,0,0,0,20,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.204327253481775,0.204327253481775,0.0225931246185629,0.0225931246185629,47026208,0.05,0.05,0,0,100,0.204327253481775,0.204327253481775,100,0.0225931246185629,0.0225931246185629,100,0.127163626740887,0.127163626740887,0.0112965623092815,0.0112965623092815
"4","ES","ESAN","ESH",521870,0,0,0,0,2,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.204327253481775,0.204327253481775,0.0225931246185629,0.0225931246185629,47026208,0.05,0.05,0,0,100,0.204327253481775,0.204327253481775,100,0.0225931246185629,0.0225931246185629,100,0.127163626740887,0.127163626740887,0.0112965623092815,0.0112965623092815
"5","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.204327253481775,0.204327253481775,0.0225931246185629,0.0225931246185629,47026208,0.05,0.05,0,0,100,0.204327253481775,0.204327253481775,100,0.0225931246185629,0.0225931246185629,100,0.127163626740887,0.127163626740887,0.0112965623092815,0.0112965623092815
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.204327253481775,0.204327253481775,0.0225931246185629,0.0225931246185629,47026208,0.05,0.05,0,0,100,0.204327253481775,0.204327253481775,100,0.0225931246185629,0.0225931246185629,100,0.127163626740887,0.127163626740887,0.0112965623092815,0.0112965623092815
"7","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.204327253481775,0.204327253481775,0.0225931246185629,0.0225931246185629,47026208,0.05,0.05,0,0,100,0.204327253481775,0.204327253481775,100,0.0225931246185629,0.0225931246185629,100,0.127163626740887,0.127163626740887,0.0112965623092815,0.0112965623092815
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,8414240,NA,NA,NA,NA,0,0,0,0,0,0,0,0.204327253481775,0.204327253481775,0.0225931246185629,0.0225931246185629,47026208,0.05,0.05,0,0,100,0.204327253481775,0.204327253481775,100,0.0225931246185629,0.0225931246185629,100,0.127163626740887,0.127163626740887,0.0112965623092815,0.0112965623092815
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,0.204327253481775,0.204327253481775,0.0225931246185629,0.0225931246185629,47026208,0.05,0.05,0,0,100,0.204327253481775,0.204327253481775,100,0.0225931246185629,0.0225931246185629,100,0.127163626740887,0.127163626740887,0.0112965623092815,0.0112965623092815
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,1319291,NA,NA,NA,NA,0,0,0,0,0,0,0,0.204327253481775,0.204327253481775,0.0225931246185629,0.0225931246185629,47026208,0.05,0.05,0,0,100,0.204327253481775,0.204327253481775,100,0.0225931246185629,0.0225931246185629,100,0.127163626740887,0.127163626740887,0.0112965623092815,0.0112965623092815
