"","countrycode","regioncode","provincecode","population","estprop_provs","meanprop_provs","estprop_provs2","meanprop_provs2","sumreach_provs","population_region","estprop_regs","meanprop_regs","estprop_regs2","meanprop_regs2","sumreach_regs","estprop_regs_rhs","meanprop_regs_rhs","estprop_regs_rhs2","meanprop_regs_rhs2","sumreach_regs_rhs","meanprop_regs_agg","estprop_regs_agg","meanprop_regs_agg2","estprop_regs_agg2","population_country","estprop_country","meanprop_country","estprop_country2","meanprop_country2","sumreach_country","estprop_country_rhs","meanprop_country_rhs","estprop_country_rhs2","meanprop_country_rhs2","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg","meanprop_country_agg2","estprop_country_agg2"
"1","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,0.0283088481921245,0.0303058406295579,0,NA,14907,0,0,0,0,0,0.0303058406295579,0.0283088481921245,NA,0,47026208,0.0559680815693228,0.0488389799183507,0,NA,27069,0.0393290074094006,0.0438877019112885,0,0,154851,0.0446244331358551,0.04180483798567,NA,0
"2","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,8414240,0.0283088481921245,0.0303058406295579,0,NA,14907,0,0,0,0,0,0.0303058406295579,0.0283088481921245,NA,0,47026208,0.0559680815693228,0.0488389799183507,0,NA,27069,0.0393290074094006,0.0438877019112885,0,0,154851,0.0446244331358551,0.04180483798567,NA,0
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,8414240,0.0283088481921245,0.0303058406295579,0,NA,14907,0,0,0,0,0,0.0303058406295579,0.0283088481921245,NA,0,47026208,0.0559680815693228,0.0488389799183507,0,NA,27069,0.0393290074094006,0.0438877019112885,0,0,154851,0.0446244331358551,0.04180483798567,NA,0
"4","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,8414240,0.0283088481921245,0.0303058406295579,0,NA,14907,0,0,0,0,0,0.0303058406295579,0.0283088481921245,NA,0,47026208,0.0559680815693228,0.0488389799183507,0,NA,27069,0.0393290074094006,0.0438877019112885,0,0,154851,0.0446244331358551,0.04180483798567,NA,0
"5","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,8414240,0.0283088481921245,0.0303058406295579,0,NA,14907,0,0,0,0,0,0.0303058406295579,0.0283088481921245,NA,0,47026208,0.0559680815693228,0.0488389799183507,0,NA,27069,0.0393290074094006,0.0438877019112885,0,0,154851,0.0446244331358551,0.04180483798567,NA,0
"6","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,8414240,0.0283088481921245,0.0303058406295579,0,NA,14907,0,0,0,0,0,0.0303058406295579,0.0283088481921245,NA,0,47026208,0.0559680815693228,0.0488389799183507,0,NA,27069,0.0393290074094006,0.0438877019112885,0,0,154851,0.0446244331358551,0.04180483798567,NA,0
"7","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,0.0283088481921245,0.0303058406295579,0,NA,14907,0,0,0,0,0,0.0303058406295579,0.0283088481921245,NA,0,47026208,0.0559680815693228,0.0488389799183507,0,NA,27069,0.0393290074094006,0.0438877019112885,0,0,154851,0.0446244331358551,0.04180483798567,NA,0
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,8414240,0.0283088481921245,0.0303058406295579,0,NA,14907,0,0,0,0,0,0.0303058406295579,0.0283088481921245,NA,0,47026208,0.0559680815693228,0.0488389799183507,0,NA,27069,0.0393290074094006,0.0438877019112885,0,0,154851,0.0446244331358551,0.04180483798567,NA,0
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,0.031918505942275,0.0388695915440102,0,NA,2945,0,0,0,0,0,0.0388695915440102,0.031918505942275,NA,0,47026208,0.0559680815693228,0.0488389799183507,0,NA,27069,0.0393290074094006,0.0438877019112885,0,0,154851,0.0446244331358551,0.04180483798567,NA,0
"10","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,1319291,0.031918505942275,0.0388695915440102,0,NA,2945,0,0,0,0,0,0.0388695915440102,0.031918505942275,NA,0,47026208,0.0559680815693228,0.0488389799183507,0,NA,27069,0.0393290074094006,0.0438877019112885,0,0,154851,0.0446244331358551,0.04180483798567,NA,0
