"","countrycode","regioncode","provincecode","population","estprop_provs","meanprop_provs","estprop_provs2","meanprop_provs2","sumreach_provs","population_region","estprop_regs","meanprop_regs","estprop_regs2","meanprop_regs2","sumreach_regs","estprop_regs_rhs","meanprop_regs_rhs","estprop_regs_rhs2","meanprop_regs_rhs2","sumreach_regs_rhs","meanprop_regs_agg","estprop_regs_agg","meanprop_regs_agg2","estprop_regs_agg2","population_country","estprop_country","meanprop_country","estprop_country2","meanprop_country2","sumreach_country","estprop_country_rhs","meanprop_country_rhs","estprop_country_rhs2","meanprop_country_rhs2","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg","meanprop_country_agg2","estprop_country_agg2"
"1","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,0.0190045248868778,0.020899217221135,0,NA,5525,0,0,0,0,0,0.020899217221135,0.0190045248868778,NA,0,47026208,0.0356418918918919,0.0336287752721,0,NA,11840,0.0306321095078211,0.0337073492163519,0,0,57976,0.0336940239685585,0.0314817116538535,NA,0
"2","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,8414240,0.0190045248868778,0.020899217221135,0,NA,5525,0,0,0,0,0,0.020899217221135,0.0190045248868778,NA,0,47026208,0.0356418918918919,0.0336287752721,0,NA,11840,0.0306321095078211,0.0337073492163519,0,0,57976,0.0336940239685585,0.0314817116538535,NA,0
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,8414240,0.0190045248868778,0.020899217221135,0,NA,5525,0,0,0,0,0,0.020899217221135,0.0190045248868778,NA,0,47026208,0.0356418918918919,0.0336287752721,0,NA,11840,0.0306321095078211,0.0337073492163519,0,0,57976,0.0336940239685585,0.0314817116538535,NA,0
"4","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,8414240,0.0190045248868778,0.020899217221135,0,NA,5525,0,0,0,0,0,0.020899217221135,0.0190045248868778,NA,0,47026208,0.0356418918918919,0.0336287752721,0,NA,11840,0.0306321095078211,0.0337073492163519,0,0,57976,0.0336940239685585,0.0314817116538535,NA,0
"5","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,8414240,0.0190045248868778,0.020899217221135,0,NA,5525,0,0,0,0,0,0.020899217221135,0.0190045248868778,NA,0,47026208,0.0356418918918919,0.0336287752721,0,NA,11840,0.0306321095078211,0.0337073492163519,0,0,57976,0.0336940239685585,0.0314817116538535,NA,0
"6","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,8414240,0.0190045248868778,0.020899217221135,0,NA,5525,0,0,0,0,0,0.020899217221135,0.0190045248868778,NA,0,47026208,0.0356418918918919,0.0336287752721,0,NA,11840,0.0306321095078211,0.0337073492163519,0,0,57976,0.0336940239685585,0.0314817116538535,NA,0
"7","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,0.0190045248868778,0.020899217221135,0,NA,5525,0,0,0,0,0,0.020899217221135,0.0190045248868778,NA,0,47026208,0.0356418918918919,0.0336287752721,0,NA,11840,0.0306321095078211,0.0337073492163519,0,0,57976,0.0336940239685585,0.0314817116538535,NA,0
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,8414240,0.0190045248868778,0.020899217221135,0,NA,5525,0,0,0,0,0,0.020899217221135,0.0190045248868778,NA,0,47026208,0.0356418918918919,0.0336287752721,0,NA,11840,0.0306321095078211,0.0337073492163519,0,0,57976,0.0336940239685585,0.0314817116538535,NA,0
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,0.0141509433962264,0.0253995272745273,0,NA,1060,0,0,0,0,0,0.0253995272745273,0.0141509433962264,NA,0,47026208,0.0356418918918919,0.0336287752721,0,NA,11840,0.0306321095078211,0.0337073492163519,0,0,57976,0.0336940239685585,0.0314817116538535,NA,0
"10","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,1319291,0.0141509433962264,0.0253995272745273,0,NA,1060,0,0,0,0,0,0.0253995272745273,0.0141509433962264,NA,0,47026208,0.0356418918918919,0.0336287752721,0,NA,11840,0.0306321095078211,0.0337073492163519,0,0,57976,0.0336940239685585,0.0314817116538535,NA,0
