"","countrycode","regioncode","provincecode","population","estprop_provs","meanprop_provs","estprop_provs2","meanprop_provs2","sumreach_provs","population_region","estprop_regs","meanprop_regs","estprop_regs2","meanprop_regs2","sumreach_regs","estprop_regs_rhs","meanprop_regs_rhs","estprop_regs_rhs2","meanprop_regs_rhs2","sumreach_regs_rhs","meanprop_regs_agg","estprop_regs_agg","meanprop_regs_agg2","estprop_regs_agg2","population_country","estprop_country","meanprop_country","estprop_country2","meanprop_country2","sumreach_country","estprop_country_rhs","meanprop_country_rhs","estprop_country_rhs2","meanprop_country_rhs2","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg","meanprop_country_agg2","estprop_country_agg2"
"1","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,8414240,0.0218586941193062,0.022706359034842,0,NA,7091,0,0,0,0,0,0.022706359034842,0.0218586941193062,NA,0,47026208,0.052231338803282,0.0455335565935531,0,NA,19988,0.0338253415225636,0.0384326494350915,0,0,93229,0.0396862856583029,0.0370748453395434,NA,0
"2","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,8414240,0.0218586941193062,0.022706359034842,0,NA,7091,0,0,0,0,0,0.022706359034842,0.0218586941193062,NA,0,47026208,0.052231338803282,0.0455335565935531,0,NA,19988,0.0338253415225636,0.0384326494350915,0,0,93229,0.0396862856583029,0.0370748453395434,NA,0
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,8414240,0.0218586941193062,0.022706359034842,0,NA,7091,0,0,0,0,0,0.022706359034842,0.0218586941193062,NA,0,47026208,0.052231338803282,0.0455335565935531,0,NA,19988,0.0338253415225636,0.0384326494350915,0,0,93229,0.0396862856583029,0.0370748453395434,NA,0
"4","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,8414240,0.0218586941193062,0.022706359034842,0,NA,7091,0,0,0,0,0,0.022706359034842,0.0218586941193062,NA,0,47026208,0.052231338803282,0.0455335565935531,0,NA,19988,0.0338253415225636,0.0384326494350915,0,0,93229,0.0396862856583029,0.0370748453395434,NA,0
"5","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,8414240,0.0218586941193062,0.022706359034842,0,NA,7091,0,0,0,0,0,0.022706359034842,0.0218586941193062,NA,0,47026208,0.052231338803282,0.0455335565935531,0,NA,19988,0.0338253415225636,0.0384326494350915,0,0,93229,0.0396862856583029,0.0370748453395434,NA,0
"6","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,8414240,0.0218586941193062,0.022706359034842,0,NA,7091,0,0,0,0,0,0.022706359034842,0.0218586941193062,NA,0,47026208,0.052231338803282,0.0455335565935531,0,NA,19988,0.0338253415225636,0.0384326494350915,0,0,93229,0.0396862856583029,0.0370748453395434,NA,0
"7","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,8414240,0.0218586941193062,0.022706359034842,0,NA,7091,0,0,0,0,0,0.022706359034842,0.0218586941193062,NA,0,47026208,0.052231338803282,0.0455335565935531,0,NA,19988,0.0338253415225636,0.0384326494350915,0,0,93229,0.0396862856583029,0.0370748453395434,NA,0
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,8414240,0.0218586941193062,0.022706359034842,0,NA,7091,0,0,0,0,0,0.022706359034842,0.0218586941193062,NA,0,47026208,0.052231338803282,0.0455335565935531,0,NA,19988,0.0338253415225636,0.0384326494350915,0,0,93229,0.0396862856583029,0.0370748453395434,NA,0
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,1319291,0.0170940170940171,0.0283196218196218,0,NA,1170,0,0,0,0,0,0.0283196218196218,0.0170940170940171,NA,0,47026208,0.052231338803282,0.0455335565935531,0,NA,19988,0.0338253415225636,0.0384326494350915,0,0,93229,0.0396862856583029,0.0370748453395434,NA,0
"10","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,1319291,0.0170940170940171,0.0283196218196218,0,NA,1170,0,0,0,0,0,0.0283196218196218,0.0170940170940171,NA,0,47026208,0.052231338803282,0.0455335565935531,0,NA,19988,0.0338253415225636,0.0384326494350915,0,0,93229,0.0396862856583029,0.0370748453395434,NA,0
