"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","UA","UA05",1604270,0.00648801128349788,0.00603557085484796,NA,NA,7090,83,0.00648801128349788,0.00603557085484796,NA,NA,45307223,0.00636598402498348,0.0073575183058366,NA,NA,16651,159,0.00773507754068067,0.00759337202021073,155535,0,0,0,0.00760268131723698,0.00757056412527128,0,0
"2","UA","UA07",1042855,0.0209205020920502,0.0195044091710758,NA,NA,3824,42,0.0209205020920502,0.0195044091710758,NA,NA,45307223,0.00636598402498348,0.0073575183058366,NA,NA,16651,159,0.00773507754068067,0.00759337202021073,155535,0,0,0,0.00760268131723698,0.00757056412527128,0,0
"3","UA","UA09",2263676,0,0,NA,NA,501,9,0,0,NA,NA,45307223,0.00636598402498348,0.0073575183058366,NA,NA,16651,159,0.00773507754068067,0.00759337202021073,155535,0,0,0,0.00760268131723698,0.00757056412527128,0,0
"4","UA","UA12",3258705,0.00549242424242424,0.00524919289749798,NA,NA,10560,118,0.00549242424242424,0.00524919289749798,NA,NA,45307223,0.00636598402498348,0.0073575183058366,NA,NA,16651,159,0.00773507754068067,0.00759337202021073,155535,0,0,0,0.00760268131723698,0.00757056412527128,0,0
"5","UA","UA14",4387702,0.0033955857385399,0.00230769230769231,NA,NA,1767,26,0.0033955857385399,0.00230769230769231,NA,NA,45307223,0.00636598402498348,0.0073575183058366,NA,NA,16651,159,0.00773507754068067,0.00759337202021073,155535,0,0,0,0.00760268131723698,0.00757056412527128,0,0
"6","UA","UA18",1249225,0.00948797644364469,0.0057258064516129,NA,NA,6113,62,0.00948797644364469,0.0057258064516129,NA,NA,45307223,0.00636598402498348,0.0073575183058366,NA,NA,16651,159,0.00773507754068067,0.00759337202021073,155535,0,0,0,0.00760268131723698,0.00757056412527128,0,0
"7","UA","UA21",1259497,0.0201342281879195,0.0144444444444444,NA,NA,1490,15,0.0201342281879195,0.0144444444444444,NA,NA,45307223,0.00636598402498348,0.0073575183058366,NA,NA,16651,159,0.00773507754068067,0.00759337202021073,155535,0,0,0,0.00760268131723698,0.00757056412527128,0,0
"8","UA","UA23",1755663,0.00214868929952729,0.00384839650145773,NA,NA,4654,49,0.00214868929952729,0.00384839650145773,NA,NA,45307223,0.00636598402498348,0.0073575183058366,NA,NA,16651,159,0.00773507754068067,0.00759337202021073,155535,0,0,0,0.00760268131723698,0.00757056412527128,0,0
"9","UA","UA26",1382721,0.0178263369752731,0.0164087301587302,NA,NA,3478,42,0.0178263369752731,0.0164087301587302,NA,NA,45307223,0.00636598402498348,0.0073575183058366,NA,NA,16651,159,0.00773507754068067,0.00759337202021073,155535,0,0,0,0.00760268131723698,0.00757056412527128,0,0
"10","UA","UA30",2900920,NA,NA,NA,NA,0,0,NA,NA,NA,NA,45307223,0.00636598402498348,0.0073575183058366,NA,NA,16651,159,0.00773507754068067,0.00759337202021073,155535,0,0,0,0.00760268131723698,0.00757056412527128,0,0
