"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","population_country","p_w_country_only","p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","p_w_country","p_m_country"
"1","PT","PT01",714200,0.0133333333333333,0.0133333333333333,75,0.0133333333333333,0.0133333333333333,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"2","PT","PT02",152758,0,0,100,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"3","PT","PT03",848185,0,0,20,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"4","PT","PT04",136252,NA,NA,0,NA,NA,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"5","PT","PT05",196264,NA,NA,0,NA,NA,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"6","PT","PT06",430104,0,0,80,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"7","PT","PT07",166706,0.02,0.02,100,0.02,0.02,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"8","PT","PT08",451006,0,0,50,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"9","PT","PT09",160939,NA,NA,0,NA,NA,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"10","PT","PT10",470930,0,0,15,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"11","PT","PT11",2250533,0,0,100,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"12","PT","PT12",118506,NA,NA,0,NA,NA,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"13","PT","PT13",1817117,0.02,0.02,100,0.02,0.02,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"14","PT","PT14",453638,0.05,0.05,40,0.05,0.05,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"15","PT","PT15",851258,0,0,20,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"16","PT","PT16",244836,0,0,100,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"17","PT","PT17",206661,0,0,5,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"18","PT","PT18",377653,0,0,120,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"19","PT","PT20",245766,0,0,100,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
"20","PT","PT30",267785,0,0,100,0,0,10561097,0.00350877192982456,0.00583333333333333,1140,0.00680620835758508,0.00680620835758508,1125,0.00514657148003674,0.00631654940498155
