"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,0,8414240,0.0383948476591528,0.0508229238461797,0.00357732526141992,0.00676923076923077,4037,77,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.0379127407080507,0.049396058675425,0.00361631490255701,0.0066089793579413,47026208,0.114927344782034,0.0894545454545455,0.015220700152207,0.01,757,11,0.0590538041606341,0.0674103217692457,40889,0.00198059359076459,0.00259293787125253,40889,0.0600694183913021,0.0678110199714685,0.00222125921692345,0.00272757615659714
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,0,8414240,0.0383948476591528,0.0508229238461797,0.00357732526141992,0.00676923076923077,4037,77,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.0379127407080507,0.049396058675425,0.00361631490255701,0.0066089793579413,47026208,0.114927344782034,0.0894545454545455,0.015220700152207,0.01,757,11,0.0590538041606341,0.0674103217692457,40889,0.00198059359076459,0.00259293787125253,40889,0.0600694183913021,0.0678110199714685,0.00222125921692345,0.00272757615659714
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,0,8414240,0.0383948476591528,0.0508229238461797,0.00357732526141992,0.00676923076923077,4037,77,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.0379127407080507,0.049396058675425,0.00361631490255701,0.0066089793579413,47026208,0.114927344782034,0.0894545454545455,0.015220700152207,0.01,757,11,0.0590538041606341,0.0674103217692457,40889,0.00198059359076459,0.00259293787125253,40889,0.0600694183913021,0.0678110199714685,0.00222125921692345,0.00272757615659714
"4","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,0,8414240,0.0383948476591528,0.0508229238461797,0.00357732526141992,0.00676923076923077,4037,77,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.0379127407080507,0.049396058675425,0.00361631490255701,0.0066089793579413,47026208,0.114927344782034,0.0894545454545455,0.015220700152207,0.01,757,11,0.0590538041606341,0.0674103217692457,40889,0.00198059359076459,0.00259293787125253,40889,0.0600694183913021,0.0678110199714685,0.00222125921692345,0.00272757615659714
"5","ES","ESAN","ESCA",1240155,0,0,NA,NA,20,1,8414240,0.0383948476591528,0.0508229238461797,0.00357732526141992,0.00676923076923077,4037,77,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.0379127407080507,0.049396058675425,0.00361631490255701,0.0066089793579413,47026208,0.114927344782034,0.0894545454545455,0.015220700152207,0.01,757,11,0.0590538041606341,0.0674103217692457,40889,0.00198059359076459,0.00259293787125253,40889,0.0600694183913021,0.0678110199714685,0.00222125921692345,0.00272757615659714
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,0,8414240,0.0383948476591528,0.0508229238461797,0.00357732526141992,0.00676923076923077,4037,77,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.0379127407080507,0.049396058675425,0.00361631490255701,0.0066089793579413,47026208,0.114927344782034,0.0894545454545455,0.015220700152207,0.01,757,11,0.0590538041606341,0.0674103217692457,40889,0.00198059359076459,0.00259293787125253,40889,0.0600694183913021,0.0678110199714685,0.00222125921692345,0.00272757615659714
"7","ES","ESAN","ESMA",1661785,0.0679611650485437,0.0466666666666667,0.00970873786407767,0.00666666666666667,103,3,8414240,0.0383948476591528,0.0508229238461797,0.00357732526141992,0.00676923076923077,4037,77,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.0379127407080507,0.049396058675425,0.00361631490255701,0.0066089793579413,47026208,0.114927344782034,0.0894545454545455,0.015220700152207,0.01,757,11,0.0590538041606341,0.0674103217692457,40889,0.00198059359076459,0.00259293787125253,40889,0.0600694183913021,0.0678110199714685,0.00222125921692345,0.00272757615659714
"8","ES","ESAN","ESSE",1942389,0.0125,0.0125,0,0,80,1,8414240,0.0383948476591528,0.0508229238461797,0.00357732526141992,0.00676923076923077,4037,77,0.0283252246410585,0.0210204197870679,0.00447643064720413,0.00307381571108017,203,183,0.0379127407080507,0.049396058675425,0.00361631490255701,0.0066089793579413,47026208,0.114927344782034,0.0894545454545455,0.015220700152207,0.01,757,11,0.0590538041606341,0.0674103217692457,40889,0.00198059359076459,0.00259293787125253,40889,0.0600694183913021,0.0678110199714685,0.00222125921692345,0.00272757615659714
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,0,1319291,0.0569044006069803,0.0874214191605496,0.000821018062397373,0.000454545454545455,1318,23,0.288461538461538,0.15,0,0,52,52,0.0656934306569343,0.0897966645646747,0.000789855333021706,0.000437292634372926,47026208,0.114927344782034,0.0894545454545455,0.015220700152207,0.01,757,11,0.0590538041606341,0.0674103217692457,40889,0.00198059359076459,0.00259293787125253,40889,0.0600694183913021,0.0678110199714685,0.00222125921692345,0.00272757615659714
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,0,1319291,0.0569044006069803,0.0874214191605496,0.000821018062397373,0.000454545454545455,1318,23,0.288461538461538,0.15,0,0,52,52,0.0656934306569343,0.0897966645646747,0.000789855333021706,0.000437292634372926,47026208,0.114927344782034,0.0894545454545455,0.015220700152207,0.01,757,11,0.0590538041606341,0.0674103217692457,40889,0.00198059359076459,0.00259293787125253,40889,0.0600694183913021,0.0678110199714685,0.00222125921692345,0.00272757615659714
"11","ES","ESAR","ESZ",964693,0.288461538461538,0.15,0,0,52,2,1319291,0.0569044006069803,0.0874214191605496,0.000821018062397373,0.000454545454545455,1318,23,0.288461538461538,0.15,0,0,52,52,0.0656934306569343,0.0897966645646747,0.000789855333021706,0.000437292634372926,47026208,0.114927344782034,0.0894545454545455,0.015220700152207,0.01,757,11,0.0590538041606341,0.0674103217692457,40889,0.00198059359076459,0.00259293787125253,40889,0.0600694183913021,0.0678110199714685,0.00222125921692345,0.00272757615659714
"12","ES","ESAS","ESO",1022800,NA,NA,NA,NA,0,0,1022800,0.0282728948985864,0.0280246913580247,0.000750750750750751,0.000454545454545455,1627,27,0,0,0,0,0,0,0.0282728948985864,0.0280246913580247,0.000750750750750751,0.000454545454545455,47026208,0.114927344782034,0.0894545454545455,0.015220700152207,0.01,757,11,0.0590538041606341,0.0674103217692457,40889,0.00198059359076459,0.00259293787125253,40889,0.0600694183913021,0.0678110199714685,0.00222125921692345,0.00272757615659714
"13","ES","ESCB","ESS",581078,NA,NA,NA,NA,0,0,581078,0.0337078651685393,0.0396666666666667,0,0,445,10,0,0,0,0,0,0,0.0337078651685393,0.0396666666666667,0,0,47026208,0.114927344782034,0.0894545454545455,0.015220700152207,0.01,757,11,0.0590538041606341,0.0674103217692457,40889,0.00198059359076459,0.00259293787125253,40889,0.0600694183913021,0.0678110199714685,0.00222125921692345,0.00272757615659714
"14","ES","ESCE","ESCE",84777,0,0,0,0,100,1,84777,0,0,0,0,100,1,0,0,0,0,100,100,0,0,0,0,47026208,0.114927344782034,0.0894545454545455,0.015220700152207,0.01,757,11,0.0590538041606341,0.0674103217692457,40889,0.00198059359076459,0.00259293787125253,40889,0.0600694183913021,0.0678110199714685,0.00222125921692345,0.00272757615659714
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,0,2399548,0.0545,0.0607013215542627,0.000506329113924051,0.00087719298245614,2000,40,0.0627384715465032,0.0627384715465032,0.00232850963666622,0.00232850963666622,95,90,0.0548735822419655,0.0607936982842211,0.000584796217774192,0.000939689871871886,47026208,0.114927344782034,0.0894545454545455,0.015220700152207,0.01,757,11,0.0590538041606341,0.0674103217692457,40889,0.00198059359076459,0.00259293787125253,40889,0.0600694183913021,0.0678110199714685,0.00222125921692345,0.00272757615659714
