"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESAL",716820,NA,NA,NA,NA,0,0,8414240,0.0139442231075697,0.0271428571428571,NA,NA,502,7,0,0,0,0,0,0,0.0139442231075697,0.0271428571428571,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"2","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,0,8414240,0.0139442231075697,0.0271428571428571,NA,NA,502,7,0,0,0,0,0,0,0.0139442231075697,0.0271428571428571,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,0,8414240,0.0139442231075697,0.0271428571428571,NA,NA,502,7,0,0,0,0,0,0,0.0139442231075697,0.0271428571428571,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"4","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,0,8414240,0.0139442231075697,0.0271428571428571,NA,NA,502,7,0,0,0,0,0,0,0.0139442231075697,0.0271428571428571,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"5","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,0,8414240,0.0139442231075697,0.0271428571428571,NA,NA,502,7,0,0,0,0,0,0,0.0139442231075697,0.0271428571428571,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"6","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,0,8414240,0.0139442231075697,0.0271428571428571,NA,NA,502,7,0,0,0,0,0,0,0.0139442231075697,0.0271428571428571,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"7","ES","ESAN","ESMA",1661785,NA,NA,NA,NA,0,0,8414240,0.0139442231075697,0.0271428571428571,NA,NA,502,7,0,0,0,0,0,0,0.0139442231075697,0.0271428571428571,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,0,8414240,0.0139442231075697,0.0271428571428571,NA,NA,502,7,0,0,0,0,0,0,0.0139442231075697,0.0271428571428571,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,0,1319291,0.0714285714285714,0.095,NA,NA,70,2,0,0,0,0,0,0,0.0714285714285714,0.095,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"10","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,0,1319291,0.0714285714285714,0.095,NA,NA,70,2,0,0,0,0,0,0,0.0714285714285714,0.095,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"11","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,0,1319291,0.0714285714285714,0.095,NA,NA,70,2,0,0,0,0,0,0,0.0714285714285714,0.095,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"12","ES","ESAS","ESO",1022800,NA,NA,NA,NA,0,0,1022800,0.02,0.02,NA,NA,50,1,0,0,0,0,0,0,0.02,0.02,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"13","ES","ESCB","ESS",581078,NA,NA,NA,NA,0,0,581078,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"14","ES","ESCE","ESCE",84777,NA,NA,NA,NA,0,0,84777,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,0,2399548,0.0901960784313725,0.095,NA,NA,255,3,0,0,0,0,0,0,0.0901960784313725,0.095,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"16","ES","ESCL","ESLE",460001,NA,NA,NA,NA,0,0,2399548,0.0901960784313725,0.095,NA,NA,255,3,0,0,0,0,0,0,0.0901960784313725,0.095,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"17","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,0,2399548,0.0901960784313725,0.095,NA,NA,255,3,0,0,0,0,0,0,0.0901960784313725,0.095,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"18","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,0,2399548,0.0901960784313725,0.095,NA,NA,255,3,0,0,0,0,0,0,0.0901960784313725,0.095,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"19","ES","ESCL","ESSA",330119,NA,NA,NA,NA,0,0,2399548,0.0901960784313725,0.095,NA,NA,255,3,0,0,0,0,0,0,0.0901960784313725,0.095,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"20","ES","ESCL","ESZA",172539,NA,NA,NA,NA,0,0,2399548,0.0901960784313725,0.095,NA,NA,255,3,0,0,0,0,0,0,0.0901960784313725,0.095,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"21","ES","ESCL","ESVA",519546,NA,NA,NA,NA,0,0,2399548,0.0901960784313725,0.095,NA,NA,255,3,0,0,0,0,0,0,0.0901960784313725,0.095,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"22","ES","ESCL","ESBU",356958,NA,NA,NA,NA,0,0,2399548,0.0901960784313725,0.095,NA,NA,255,3,0,0,0,0,0,0,0.0901960784313725,0.095,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"23","ES","ESCL","ESSO",88636,NA,NA,NA,NA,0,0,2399548,0.0901960784313725,0.095,NA,NA,255,3,0,0,0,0,0,0,0.0901960784313725,0.095,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"24","ES","ESCM","ESCU",196329,NA,NA,NA,NA,0,0,2032863,0.109230769230769,0.100606060606061,NA,NA,650,11,0,0,0,0,0,0,0.109230769230769,0.100606060606061,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"25","ES","ESCM","ESTO",694844,NA,NA,NA,NA,0,0,2032863,0.109230769230769,0.100606060606061,NA,NA,650,11,0,0,0,0,0,0,0.109230769230769,0.100606060606061,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"26","ES","ESCM","ESCR",495761,NA,NA,NA,NA,0,0,2032863,0.109230769230769,0.100606060606061,NA,NA,650,11,0,0,0,0,0,0,0.109230769230769,0.100606060606061,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"27","ES","ESCM","ESGU",257762,NA,NA,NA,NA,0,0,2032863,0.109230769230769,0.100606060606061,NA,NA,650,11,0,0,0,0,0,0,0.109230769230769,0.100606060606061,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"28","ES","ESCM","ESAB",388167,NA,NA,NA,NA,0,0,2032863,0.109230769230769,0.100606060606061,NA,NA,650,11,0,0,0,0,0,0,0.109230769230769,0.100606060606061,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"29","ES","ESCN","ESTF",1032983,NA,NA,NA,NA,0,0,2153389,0.0157894736842105,0.0261904761904762,NA,NA,190,3,0,0,0,0,0,0,0.0157894736842105,0.0261904761904762,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
"30","ES","ESCN","ESGC",1120406,NA,NA,NA,NA,0,0,2153389,0.0157894736842105,0.0261904761904762,NA,NA,190,3,0,0,0,0,0,0,0.0157894736842105,0.0261904761904762,NA,NA,47026208,0.1,0.0927228327228327,NA,NA,1950,18,0.0634974739549863,0.0730234975269041,9988,0,0,0,0.0694599405145253,0.0762412646262558,0,0
