"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","ES","ESAN","ESCO",782979,NA,NA,NA,NA,0,0,8414240,0.0452674897119342,0.0322222222222222,0.00858369098712446,0.00634920634920635,243,8,0,0,0,0,60,60,0.0363036303630363,0.0258415841584158,0.00688395019759487,0.00509193776520509,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"2","ES","ESAN","ESH",521870,NA,NA,NA,NA,0,0,8414240,0.0452674897119342,0.0322222222222222,0.00858369098712446,0.00634920634920635,243,8,0,0,0,0,60,60,0.0363036303630363,0.0258415841584158,0.00688395019759487,0.00509193776520509,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"3","ES","ESAN","ESGR",914678,NA,NA,NA,NA,0,0,8414240,0.0452674897119342,0.0322222222222222,0.00858369098712446,0.00634920634920635,243,8,0,0,0,0,60,60,0.0363036303630363,0.0258415841584158,0.00688395019759487,0.00509193776520509,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"4","ES","ESAN","ESMA",1661785,0,0,0,0,20,1,8414240,0.0452674897119342,0.0322222222222222,0.00858369098712446,0.00634920634920635,243,8,0,0,0,0,60,60,0.0363036303630363,0.0258415841584158,0.00688395019759487,0.00509193776520509,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"5","ES","ESAN","ESJ",633564,NA,NA,NA,NA,0,0,8414240,0.0452674897119342,0.0322222222222222,0.00858369098712446,0.00634920634920635,243,8,0,0,0,0,60,60,0.0363036303630363,0.0258415841584158,0.00688395019759487,0.00509193776520509,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"6","ES","ESAN","ESCA",1240155,NA,NA,NA,NA,0,0,8414240,0.0452674897119342,0.0322222222222222,0.00858369098712446,0.00634920634920635,243,8,0,0,0,0,60,60,0.0363036303630363,0.0258415841584158,0.00688395019759487,0.00509193776520509,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"7","ES","ESAN","ESAL",716820,0,0,0,0,40,1,8414240,0.0452674897119342,0.0322222222222222,0.00858369098712446,0.00634920634920635,243,8,0,0,0,0,60,60,0.0363036303630363,0.0258415841584158,0.00688395019759487,0.00509193776520509,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"8","ES","ESAN","ESSE",1942389,NA,NA,NA,NA,0,0,8414240,0.0452674897119342,0.0322222222222222,0.00858369098712446,0.00634920634920635,243,8,0,0,0,0,60,60,0.0363036303630363,0.0258415841584158,0.00688395019759487,0.00509193776520509,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"9","ES","ESAR","ESTE",134137,NA,NA,NA,NA,0,0,1319291,0.05,0.05,0,0,80,1,0,0,0,0,0,0,0.05,0.05,0,0,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"10","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,0,1319291,0.05,0.05,0,0,80,1,0,0,0,0,0,0,0.05,0.05,0,0,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"11","ES","ESAR","ESHU",220461,NA,NA,NA,NA,0,0,1319291,0.05,0.05,0,0,80,1,0,0,0,0,0,0,0.05,0.05,0,0,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"12","ES","ESAS","ESO",1022800,NA,NA,NA,NA,0,0,1022800,0.0666666666666667,0.05,0,0,75,2,0,0,0,0,0,0,0.0666666666666667,0.05,0,0,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"13","ES","ESCB","ESS",581078,NA,NA,NA,NA,0,0,581078,0.0894736842105263,0.211111111111111,0,0,190,3,0,0,0,0,0,0,0.0894736842105263,0.211111111111111,0,0,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"14","ES","ESCE","",84777,NA,NA,NA,NA,0,0,84777,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,0,2399548,0.040983606557377,0.0238095238095238,0,0,122,3,0,0,0,0,0,0,0.040983606557377,0.0238095238095238,0,0,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"16","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,0,2399548,0.040983606557377,0.0238095238095238,0,0,122,3,0,0,0,0,0,0,0.040983606557377,0.0238095238095238,0,0,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"17","ES","ESCL","ESLE",460001,NA,NA,NA,NA,0,0,2399548,0.040983606557377,0.0238095238095238,0,0,122,3,0,0,0,0,0,0,0.040983606557377,0.0238095238095238,0,0,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"18","ES","ESCL","ESBU",356958,NA,NA,NA,NA,0,0,2399548,0.040983606557377,0.0238095238095238,0,0,122,3,0,0,0,0,0,0,0.040983606557377,0.0238095238095238,0,0,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"19","ES","ESCL","ESVA",519546,NA,NA,NA,NA,0,0,2399548,0.040983606557377,0.0238095238095238,0,0,122,3,0,0,0,0,0,0,0.040983606557377,0.0238095238095238,0,0,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"20","ES","ESCL","ESSO",88636,NA,NA,NA,NA,0,0,2399548,0.040983606557377,0.0238095238095238,0,0,122,3,0,0,0,0,0,0,0.040983606557377,0.0238095238095238,0,0,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"21","ES","ESCL","ESSA",330119,NA,NA,NA,NA,0,0,2399548,0.040983606557377,0.0238095238095238,0,0,122,3,0,0,0,0,0,0,0.040983606557377,0.0238095238095238,0,0,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"22","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,0,2399548,0.040983606557377,0.0238095238095238,0,0,122,3,0,0,0,0,0,0,0.040983606557377,0.0238095238095238,0,0,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"23","ES","ESCL","ESZA",172539,NA,NA,NA,NA,0,0,2399548,0.040983606557377,0.0238095238095238,0,0,122,3,0,0,0,0,0,0,0.040983606557377,0.0238095238095238,0,0,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"24","ES","ESCM","ESCR",495761,NA,NA,NA,NA,0,0,2032863,0.0313725490196078,0.0416666666666667,0,0,510,6,0.0697674418604651,0.0757142857142857,0,0,430,430,0.048936170212766,0.057241641337386,0,0,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
"25","ES","ESCM","ESAB",388167,NA,NA,NA,NA,0,0,2032863,0.0313725490196078,0.0416666666666667,0,0,510,6,0.0697674418604651,0.0757142857142857,0,0,430,430,0.048936170212766,0.057241641337386,0,0,47026208,0.08,0.08,0,0,200,2,0.0472672819905411,0.0482765185016397,8199,0.00318862484696574,0.00319869861811315,8199,0.0480467252101972,0.0490319294195671,0.0031126961686239,0.00312253005952015
