"","countrycode","regioncode","provincecode","population","p_w_provs","p_m_provs","recent_p_w_provs","recent_p_m_provs","sumreach_provs","n_obs_provs","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs_rhs","p_m_regs_rhs","recent_p_w_regs_rhs","recent_p_m_regs_rhs","sumreach_regs_rhs1","sumreach_regs_rhs2","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"11","ES","ESAR","ESZ",964693,NA,NA,NA,NA,0,0,1319291,0.0387301587301587,0.0464285714285714,NA,NA,1575,21,0,0,0,0,0,0,0.0387301587301587,0.0464285714285714,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"12","ES","ESAS","ESO",1022800,NA,NA,NA,NA,0,0,1022800,0.0301369863013699,0.0285326527305137,NA,NA,1460,22,0,0,0,0,0,0,0.0301369863013699,0.0285326527305137,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"13","ES","ESCB","ESS",581078,NA,NA,NA,NA,0,0,581078,0.0571428571428571,0.0527777777777778,NA,NA,560,6,0,0,0,0,0,0,0.0571428571428571,0.0527777777777778,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"14","ES","ESCE","ESCE",84777,NA,NA,NA,NA,0,0,84777,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"15","ES","ESCL","ESAV",157640,NA,NA,NA,NA,0,0,2399548,0.0557924662402274,0.0717545351473923,NA,NA,2814,42,0,0,0,0,0,0,0.0557924662402274,0.0717545351473923,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"16","ES","ESCL","ESLE",460001,NA,NA,NA,NA,0,0,2399548,0.0557924662402274,0.0717545351473923,NA,NA,2814,42,0,0,0,0,0,0,0.0557924662402274,0.0717545351473923,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"17","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,0,2399548,0.0557924662402274,0.0717545351473923,NA,NA,2814,42,0,0,0,0,0,0,0.0557924662402274,0.0717545351473923,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"18","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,0,2399548,0.0557924662402274,0.0717545351473923,NA,NA,2814,42,0,0,0,0,0,0,0.0557924662402274,0.0717545351473923,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"19","ES","ESCL","ESSA",330119,NA,NA,NA,NA,0,0,2399548,0.0557924662402274,0.0717545351473923,NA,NA,2814,42,0,0,0,0,0,0,0.0557924662402274,0.0717545351473923,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"20","ES","ESCL","ESZA",172539,NA,NA,NA,NA,0,0,2399548,0.0557924662402274,0.0717545351473923,NA,NA,2814,42,0,0,0,0,0,0,0.0557924662402274,0.0717545351473923,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"21","ES","ESCL","ESVA",519546,NA,NA,NA,NA,0,0,2399548,0.0557924662402274,0.0717545351473923,NA,NA,2814,42,0,0,0,0,0,0,0.0557924662402274,0.0717545351473923,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"22","ES","ESCL","ESBU",356958,NA,NA,NA,NA,0,0,2399548,0.0557924662402274,0.0717545351473923,NA,NA,2814,42,0,0,0,0,0,0,0.0557924662402274,0.0717545351473923,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"23","ES","ESCL","ESSO",88636,NA,NA,NA,NA,0,0,2399548,0.0557924662402274,0.0717545351473923,NA,NA,2814,42,0,0,0,0,0,0,0.0557924662402274,0.0717545351473923,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"24","ES","ESCM","ESCU",196329,NA,NA,NA,NA,0,0,2032863,0.101741774951617,0.104450712857909,NA,NA,3617,53,0,0,0,0,0,0,0.101741774951617,0.104450712857909,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"25","ES","ESCM","ESTO",694844,NA,NA,NA,NA,0,0,2032863,0.101741774951617,0.104450712857909,NA,NA,3617,53,0,0,0,0,0,0,0.101741774951617,0.104450712857909,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"26","ES","ESCM","ESCR",495761,NA,NA,NA,NA,0,0,2032863,0.101741774951617,0.104450712857909,NA,NA,3617,53,0,0,0,0,0,0,0.101741774951617,0.104450712857909,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"27","ES","ESCM","ESGU",257762,NA,NA,NA,NA,0,0,2032863,0.101741774951617,0.104450712857909,NA,NA,3617,53,0,0,0,0,0,0,0.101741774951617,0.104450712857909,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"28","ES","ESCM","ESAB",388167,NA,NA,NA,NA,0,0,2032863,0.101741774951617,0.104450712857909,NA,NA,3617,53,0,0,0,0,0,0,0.101741774951617,0.104450712857909,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"29","ES","ESCN","ESTF",1032983,NA,NA,NA,NA,0,0,2153389,0.0209895052473763,0.0181623931623932,NA,NA,667,9,0,0,0,0,0,0,0.0209895052473763,0.0181623931623932,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"30","ES","ESCN","ESGC",1120406,NA,NA,NA,NA,0,0,2153389,0.0209895052473763,0.0181623931623932,NA,NA,667,9,0,0,0,0,0,0,0.0209895052473763,0.0181623931623932,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"31","ES","ESCT","ESB",5664579,NA,NA,NA,NA,0,0,7675217,0.052905054322154,0.0714294603743528,NA,NA,2117,36,0,0,0,0,0,0,0.052905054322154,0.0714294603743528,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"32","ES","ESCT","ESL",434930,NA,NA,NA,NA,0,0,7675217,0.052905054322154,0.0714294603743528,NA,NA,2117,36,0,0,0,0,0,0,0.052905054322154,0.0714294603743528,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"33","ES","ESCT","EST",804664,NA,NA,NA,NA,0,0,7675217,0.052905054322154,0.0714294603743528,NA,NA,2117,36,0,0,0,0,0,0,0.052905054322154,0.0714294603743528,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"34","ES","ESCT","ESGI",771044,NA,NA,NA,NA,0,0,7675217,0.052905054322154,0.0714294603743528,NA,NA,2117,36,0,0,0,0,0,0,0.052905054322154,0.0714294603743528,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"35","ES","ESEX","ESCC",394151,NA,NA,NA,NA,0,0,1067710,0.0263157894736842,0.0417857142857143,NA,NA,912,14,0,0,0,0,0,0,0.0263157894736842,0.0417857142857143,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"36","ES","ESEX","ESBA",673559,NA,NA,NA,NA,0,0,1067710,0.0263157894736842,0.0417857142857143,NA,NA,912,14,0,0,0,0,0,0,0.0263157894736842,0.0417857142857143,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"37","ES","ESGA","ESLU",329587,NA,NA,NA,NA,0,0,2699499,0.0438384535726614,0.0389950166112957,NA,NA,2897,43,0,0,0,0,0,0,0.0438384535726614,0.0389950166112957,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"38","ES","ESGA","ESPO",942665,NA,NA,NA,NA,0,0,2699499,0.0438384535726614,0.0389950166112957,NA,NA,2897,43,0,0,0,0,0,0,0.0438384535726614,0.0389950166112957,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"39","ES","ESGA","ESC",1119596,NA,NA,NA,NA,0,0,2699499,0.0438384535726614,0.0389950166112957,NA,NA,2897,43,0,0,0,0,0,0,0.0438384535726614,0.0389950166112957,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"40","ES","ESGA","ESOR",307651,NA,NA,NA,NA,0,0,2699499,0.0438384535726614,0.0389950166112957,NA,NA,2897,43,0,0,0,0,0,0,0.0438384535726614,0.0389950166112957,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"41","ES","ESIB","ESPM",1149460,0.0253393665158371,0.0455797101449275,NA,NA,1105,23,1149460,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"42","ES","ESMC","ESMU",1493898,NA,NA,NA,NA,0,0,1493898,0.0222222222222222,0.0260119047619048,NA,NA,2340,36,0,0,0,0,0,0,0.0222222222222222,0.0260119047619048,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"43","ES","ESMD","ESM",6663394,NA,NA,NA,NA,0,0,6663394,0.0926527508985347,0.0982651003772049,NA,NA,28936,393,0,0,0,0,0,0,0.0926527508985347,0.0982651003772049,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"44","ES","ESML","ESML",86487,NA,NA,NA,NA,0,0,86487,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"45","ES","ESNC","ESNA",654214,NA,NA,NA,NA,0,0,654214,0.0520547945205479,0.0506060606060606,NA,NA,730,11,0,0,0,0,0,0,0.0520547945205479,0.0506060606060606,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"46","ES","ESPV","ESSS",723576,NA,NA,NA,NA,0,0,2207776,0.0655216284987277,0.0735745227265695,NA,NA,1572,27,0,0,0,0,0,0,0.0655216284987277,0.0735745227265695,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"47","ES","ESPV","ESVI",331549,NA,NA,NA,NA,0,0,2207776,0.0655216284987277,0.0735745227265695,NA,NA,1572,27,0,0,0,0,0,0,0.0655216284987277,0.0735745227265695,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"48","ES","ESPV","ESBI",1152651,NA,NA,NA,NA,0,0,2207776,0.0655216284987277,0.0735745227265695,NA,NA,1572,27,0,0,0,0,0,0,0.0655216284987277,0.0735745227265695,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"49","ES","ESRI","ESLO",316798,NA,NA,NA,NA,0,0,316798,0.0790513833992095,0.0935,NA,NA,253,5,0,0,0,0,0,0,0.0790513833992095,0.0935,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"50","ES","ESVC","ESA",1858683,NA,NA,NA,NA,0,0,5003769,0.0246536267318663,0.0284010989010989,NA,NA,4908,65,0,0,0,0,0,0,0.0246536267318663,0.0284010989010989,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"51","ES","ESVC","ESCS",579962,NA,NA,NA,NA,0,0,5003769,0.0246536267318663,0.0284010989010989,NA,NA,4908,65,0,0,0,0,0,0,0.0246536267318663,0.0284010989010989,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
"52","ES","ESVC","ESV",2565124,NA,NA,NA,NA,0,0,5003769,0.0246536267318663,0.0284010989010989,NA,NA,4908,65,0,0,0,0,0,0,0.0246536267318663,0.0284010989010989,NA,NA,47026208,0.0712117379205667,0.0645782777283393,NA,NA,7906,83,0.0503970219564253,0.0570173727576123,63086,0,0,0,0.0527150457395629,0.0578593903750702,0,0
