"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"3","BR","BRAM",3938336,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"4","BR","BRAP",766679,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"5","BR","BRBA",15203934,0,0,0,0,20,1,0,0,0,0,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"6","BR","BRCE",8904459,0.0476190476190476,0.146666666666667,0,0,210,3,0.0476190476190476,0.146666666666667,0,0,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"7","BR","BRDF",2914830,0.0207852193995381,0.0165079365079365,0.00233100233100233,0.001,433,21,0.0207852193995381,0.0165079365079365,0.00233100233100233,0.001,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"8","BR","BRES",3929911,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"9","BR","BRFN",3061,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"10","BR","BRGO",6610681,0.012396694214876,0.0441666666666667,0,0,242,4,0.012396694214876,0.0441666666666667,0,0,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"11","BR","BRMA",6904241,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"12","BR","BRMG",20869101,0.00951086956521739,0.0146666666666667,0.00595238095238095,0.0025,736,10,0.00951086956521739,0.0146666666666667,0.00595238095238095,0.0025,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"13","BR","BRMS",2651235,0.1,0.1,0,0,10,1,0.1,0.1,0,0,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"15","BR","BRPA",8175113,0.256,0.265,0.02,0.0125,250,2,0.256,0.265,0.02,0.0125,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"16","BR","BRPB",3972202,0.0133333333333333,0.0133333333333333,0,0,150,1,0.0133333333333333,0.0133333333333333,0,0,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"17","BR","BRPE",9345173,0.0994318181818182,0.093,0.0148367952522255,0.0177777777777778,704,10,0.0994318181818182,0.093,0.0148367952522255,0.0177777777777778,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"18","BR","BRPI",3204028,0,0,0.25,0.25,12,3,0,0,0.25,0.25,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"19","BR","BRPR",11163018,0.0346715328467153,0.0681904761904762,0.00184162062615101,0.00204081632653061,548,15,0.0346715328467153,0.0681904761904762,0.00184162062615101,0.00204081632653061,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"20","BR","BRRJ",16550024,0.0854166666666667,0.0724754901960784,0.00416666666666667,0.0025,480,8,0.0854166666666667,0.0724754901960784,0.00416666666666667,0.0025,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"21","BR","BRRN",3442175,0.08,0.08,0,0,300,3,0.08,0.08,0,0,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"23","BR","BRRR",505665,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"24","BR","BRRS",11247972,0.0126353790613718,0.00772727272727273,0,0,554,11,0.0126353790613718,0.00772727272727273,0,0,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"25","BR","BRSC",6819190,0,0,0,0,200,3,0,0,0,0,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"26","BR","BRSE",2242937,0.075,0.075,0.015,0.015,200,1,0.075,0.075,0.015,0.015,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"27","BR","BRSP",44396484,0.012799414883891,0.0243888545716366,0.00351512569237324,0.00619500909089502,10938,208,0.012799414883891,0.0243888545716366,0.00351512569237324,0.00619500909089502,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
"28","BR","BRTO",1515126,0.18,0.18,0.04,0.04,50,1,0.18,0.18,0.04,0.04,204453710,0.00496688741721854,0.00375,0,0,604,4,0.0409118664057607,0.0510660199098701,16037,0.0087821354923258,0.00869208558006357,16037,0.0396072111981962,0.0493486425872596,0.00846338001865446,0.00837659854861363
