"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","n_obs_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"1","BR","BRAC",803513,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,1,0.051816817129981,0.050984527329456,8346,0.00885033597099284,0.014397994250363,8346,0.0529792985752807,0.0521568630229268,0.00874554866373505,0.0142275230894542
"2","BR","BRAL",3340932,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,1,0.051816817129981,0.050984527329456,8346,0.00885033597099284,0.014397994250363,8346,0.0529792985752807,0.0521568630229268,0.00874554866373505,0.0142275230894542
"3","BR","BRAM",3938336,0.1,0.1,0.015,0.015,400,2,0.1,0.1,0.015,0.015,204453710,0.15,0.15,0,0,100,1,0.051816817129981,0.050984527329456,8346,0.00885033597099284,0.014397994250363,8346,0.0529792985752807,0.0521568630229268,0.00874554866373505,0.0142275230894542
"4","BR","BRAP",766679,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,1,0.051816817129981,0.050984527329456,8346,0.00885033597099284,0.014397994250363,8346,0.0529792985752807,0.0521568630229268,0.00874554866373505,0.0142275230894542
"5","BR","BRBA",15203934,0.0269989615784008,0.0469230769230769,0.0213675213675214,0.0426739926739927,963,16,0.0269989615784008,0.0469230769230769,0.0213675213675214,0.0426739926739927,204453710,0.15,0.15,0,0,100,1,0.051816817129981,0.050984527329456,8346,0.00885033597099284,0.014397994250363,8346,0.0529792985752807,0.0521568630229268,0.00874554866373505,0.0142275230894542
"6","BR","BRCE",8904459,0.101075268817204,0.129583333333333,0.0236559139784946,0.0425,930,12,0.101075268817204,0.129583333333333,0.0236559139784946,0.0425,204453710,0.15,0.15,0,0,100,1,0.051816817129981,0.050984527329456,8346,0.00885033597099284,0.014397994250363,8346,0.0529792985752807,0.0521568630229268,0.00874554866373505,0.0142275230894542
"7","BR","BRDF",2914830,0.0166666666666667,0.025,0,0,60,2,0.0166666666666667,0.025,0,0,204453710,0.15,0.15,0,0,100,1,0.051816817129981,0.050984527329456,8346,0.00885033597099284,0.014397994250363,8346,0.0529792985752807,0.0521568630229268,0.00874554866373505,0.0142275230894542
"8","BR","BRES",3929911,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,1,0.051816817129981,0.050984527329456,8346,0.00885033597099284,0.014397994250363,8346,0.0529792985752807,0.0521568630229268,0.00874554866373505,0.0142275230894542
"9","BR","BRFN",3061,NA,NA,NA,NA,0,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,1,0.051816817129981,0.050984527329456,8346,0.00885033597099284,0.014397994250363,8346,0.0529792985752807,0.0521568630229268,0.00874554866373505,0.0142275230894542
"10","BR","BRGO",6610681,0.166666666666667,0.166666666666667,0,0,6,1,0.166666666666667,0.166666666666667,0,0,204453710,0.15,0.15,0,0,100,1,0.051816817129981,0.050984527329456,8346,0.00885033597099284,0.014397994250363,8346,0.0529792985752807,0.0521568630229268,0.00874554866373505,0.0142275230894542
